L0,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,size,covered
RadLex entity,non-anatomical substance,pharmaceutical,saline,,,,,,,,1,0
RadLex entity,procedure,access procedure,vascular access,peripheral venous access,,,,,,,1,0
RadLex entity,property,patient maneuver,stress maneuver,physiological stress,exercise stress maneuver,single state of exercise,,,,,1,0
RadLex entity,property,patient maneuver,stress maneuver,physiological stress,exercise stress maneuver,multiple states of exercise,,,,,1,0
RadLex entity,object,medical object,medical device,implantable device,tube or catheter,stent,iliac artery graft,,,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,radiopharmaceutical,Indium-111 tiuxetan,,,,,,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,diuretic,Furosemide,,,,,,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,cholecystokinetic agent,sincalide,,,,,,,1,0
RadLex entity,non-anatomical substance,radioisotope,Tc-99m,,,,,,,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,depreotide,,,,,,,,1,0
RadLex entity,property,patency,shunt patency,venous shunt patency,peritoneovenous shunt patency,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,flexion view,posteroanterior 45-degree flexion view,,,,,,1,0
RadLex entity,property,patient maneuver,without maneuver,,,,,,,,1,0
RadLex entity,property,patient maneuver,defecation maneuver,,,,,,,,1,0
RadLex entity,property,patient maneuver,clenched fist maneuver,,,,,,,,1,0
RadLex entity,property,patient maneuver,extension maneuver,,,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,AP view,anteroposterior external rotation view,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,external rotation view,,,,,,,1,0
RadLex entity,property,patient maneuver,flexion maneuver,forced dorsiflexion maneuver,,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,internal rotation view,,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,AP view,anteroposterior internal rotation view,,,,,,1,0
RadLex entity,property,patient maneuver,bending maneuver,left bending maneuver,,,,,,,1,0
RadLex entity,property,patient maneuver,bending maneuver,right bending maneuver,,,,,,,1,0
RadLex entity,property,patient maneuver,voiding maneuver,,,,,,,,1,0
RadLex entity,property,patient maneuver,weight-bearing maneuver,,,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,caudal view,10 degree caudal angle view,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,caudal view,30 degree caudal angle view,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,cephalic view,10 degree cephalic angle view,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,cephalic view,20 degree cephalic angle view,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,flexion view,posteroanterior 30 degree flexion view,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,cephalic view,45 degree cephalic angle view,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,90 degree abduction view,,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,named imaging view,Bora view,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,named imaging view,Brewerton view,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,named imaging view,Garth view,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,named imaging view,Harris view,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,named imaging view,Rosenberg view,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,named imaging view,Von Rosen view,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,named imaging view,Waters stereo view,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,named imaging view,Waters upright view,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,named imaging view,Zanca view,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,endorectal view,,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,endovaginal view,,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,oblique view,left oblique view,left anterior oblique view,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,lateral view,lateral frog leg view,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,spot view,lateral spot view,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,named imaging view,Laurin view,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,decubitus view,lateral decubitus view,left lateral decubitus view,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,oblique view,left oblique view,left posterior oblique view,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,oblique view,mediolateral oblique view,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,mortise view,,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,odontoid view,,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,panoramic view,,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,posteroanterior prone view,,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,radio head capitallar view,,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,oblique view,right oblique view,right anterior oblique view,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,oblique view,right oblique view,right posterior oblique view,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,scaphoid view,,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,serendipity view,,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,tangential view,,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,true anteroposterior view,,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,true lateral view,,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,named imaging view,Velpeau view,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,laterally exaggerated craniocaudal view,,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging view,Y view,,,,,,,1,0
RadLex entity,property,measurement type,gastrointestinal transit time,,,,,,,,1,0
RadLex entity,imaging modality,projection radiography,stereoscopy,,,,,,,,1,0
RadLex entity,property,patient maneuver,standing maneuver,standing with brace maneuver,,,,,,,1,0
RadLex entity,report component,report section component,most recent comparison,,,,,,,,1,0
RadLex entity,clinical finding,incidental finding,,,,,,,,,1,0
RadLex entity,report component,report section component,recommendation for incidental finding,,,,,,,,1,0
RadLex entity,procedure,follow-up procedure,12-month follow-up procedure,,,,,,,,1,0
RadLex entity,procedure,follow-up procedure,6-month follow-up procedure,,,,,,,,1,0
RadLex entity,property,measurement type,count,number of pulmonary nodules,,,,,,,1,0
RadLex entity,property,measurement type,diameter,average diameter,,,,,,,1,0
RadLex entity,procedure,assessment procedure,bronchoscopy,,,,,,,,1,0
RadLex entity,property,imaging procedure property,number of views,6 views,,,,,,,1,0
RadLex entity,property,imaging procedure property,number of views,7 views,,,,,,,1,0
RadLex entity,property,imaging procedure property,number of views,8 views,,,,,,,1,0
RadLex entity,property,imaging procedure property,number of views,5 or more views,,,,,,,1,0
RadLex entity,property,imaging procedure property,number of views,6 or more views,,,,,,,1,0
RadLex entity,anatomical entity,material anatomical entity,anatomical structure,body region,skull vertex to mid-thigh,,,,,,1,0
RadLex entity,object,foreign body,bezoar,trichobecaoar,,,,,,,1,0
RadLex entity,object,foreign body,bezoar,phytobezoar,,,,,,,1,0
RadLex entity,object,medical object,medical device,implantable device,battery pack,,,,,,1,0
RadLex entity,object,medical object,medical device,implantable device,cardiac rhythm therapy device,cardiac defibrillator,automated implantable cardiac defibrillator,,,,1,0
RadLex entity,object,medical object,medical device,implantable device,cardiac rhythm therapy device,pacemaker,,,,,1,0
RadLex entity,object,medical object,medical device,implantable device,electrical stimulator,brain stimulator,,,,,1,0
RadLex entity,object,medical object,medical device,implantable device,electrical stimulator,transcutaneous electrical neural stimulation unit,,,,,1,0
RadLex entity,object,medical object,medical device,implantable device,electrical stimulator,dorsal column stimulation unit,,,,,1,0
RadLex entity,object,medical object,medical device,implantable device,electrical stimulator,bone stimulator device,,,,,1,0
RadLex entity,object,medical object,medical device,implantable device,electrical stimulator,drug delivery pump,,,,,1,0
RadLex entity,object,medical object,medical device,implantable device,electrical stimulator,vagus nerve stimulator,,,,,1,0
RadLex entity,object,medical object,medical device,implantable device,electrical stimulator,deep brain stimulator,,,,,1,0
RadLex entity,object,medical object,medical device,implantable device,intracranial pressure monitor,,,,,,1,0
RadLex entity,object,medical object,medical device,implantable device,hearing aid,,,,,,1,0
RadLex entity,object,medical object,medical device,implantable device,cochlear implant,,,,,,1,0
RadLex entity,object,medical object,medical device,implantable device,orbital prosthesis,,,,,,1,0
RadLex entity,object,medical object,medical device,implantable device,ocular prosthesis,,,,,,1,0
RadLex entity,object,medical object,medical device,balloon,detachable balloon,,,,,,1,0
RadLex entity,object,medical object,medical device,implantable device,wire,electrocardiogram lead,,,,,1,0
RadLex entity,object,medical object,medical device,implantable device,wire,epicardial pacemaker wire,,,,,1,0
RadLex entity,object,medical object,medical device,implantable device,wire,electrode,recording electrode,,,,1,0
RadLex entity,object,medical object,medical device,implantable device,temporary pacemaker patch,,,,,,1,0
RadLex entity,object,medical object,medical device,implantable device,orthopedic device,ossicle prosthesis,total ossicular replacement,,,,1,0
RadLex entity,object,medical object,medical device,implantable device,orthopedic device,ossicle prosthesis,partial ossicular replacement,,,,1,0
RadLex entity,object,medical object,medical device,implantable device,orthopedic device,ossicle prosthesis,stapes prostheses,,,,1,0
RadLex entity,object,medical object,medical device,implantable device,orthopedic device,spinal implant,spinal fixation device,,,,1,0
RadLex entity,object,medical object,medical device,implantable device,orthopedic device,spinal implant,vertebral body cage,,,,1,0
RadLex entity,object,medical object,medical device,implantable device,orthopedic device,spinal implant,artificial disk,,,,1,0
RadLex entity,object,medical object,medical device,implantable device,orthopedic device,spinal implant,bone dowel,,,,1,0
RadLex entity,object,medical object,medical device,implantable device,orthopedic device,fixation device,internal fixator,Kirschner wire,,,1,0
RadLex entity,object,medical object,medical device,implantable device,orthopedic device,fixation device,internal fixator,Steinman pin,,,1,0
RadLex entity,object,medical object,medical device,implantable device,orthopedic device,fixation device,internal fixator,orthopedic screw,anchor screw,,1,0
RadLex entity,object,medical object,medical device,implantable device,orthopedic device,fixation device,internal fixator,orthopedic screw,cancellous screw,,1,0
RadLex entity,object,medical object,medical device,implantable device,orthopedic device,fixation device,internal fixator,orthopedic screw,cortical screw,,1,0
RadLex entity,object,medical object,medical device,implantable device,orthopedic device,fixation device,internal fixator,orthopedic screw,dynamic compression screw,,1,0
RadLex entity,object,medical object,medical device,implantable device,orthopedic device,fixation device,internal fixator,orthopedic screw,Herbert screw,,1,0
RadLex entity,object,medical object,medical device,implantable device,orthopedic device,fixation device,internal fixator,orthopedic screw,interference screw,,1,0
RadLex entity,object,medical object,medical device,implantable device,orthopedic device,fixation device,internal fixator,orthopedic screw,interfragmentary screw,,1,0
RadLex entity,object,medical object,medical device,implantable device,orthopedic device,fixation device,internal fixator,orthopedic screw,Kurosaka screw,,1,0
RadLex entity,object,medical object,medical device,implantable device,orthopedic device,fixation device,internal fixator,orthopedic screw,pedicle screw,,1,0
RadLex entity,object,medical object,medical device,implantable device,orthopedic device,fixation device,internal fixator,orthopedic screw,Schanz screw,,1,0
RadLex entity,object,medical object,medical device,implantable device,orthopedic device,fixation device,internal fixator,orthopedic screw,syndesmotic screw,,1,0
RadLex entity,object,medical object,medical device,implantable device,orthopedic device,fixation device,internal fixator,orthopedic screw,suture anchor screw,,1,0
RadLex entity,object,medical object,medical device,implantable device,orthopedic device,fixation device,internal fixator,orthopedic plate,blade plate,,1,0
RadLex entity,object,medical object,medical device,implantable device,orthopedic device,fixation device,internal fixator,orthopedic plate,bridge plate,,1,0
RadLex entity,object,medical object,medical device,implantable device,orthopedic device,fixation device,internal fixator,orthopedic plate,calcaneal plate,,1,0
RadLex entity,object,medical object,medical device,implantable device,orthopedic device,fixation device,internal fixator,orthopedic plate,caspar plate,,1,0
